"","...1","state_code","county_code","site_number","parameter_code","poc","latitude","longitude","datum","parameter","sample_duration_code","sample_duration","pollutant_standard","metric_used","method","year","units_of_measure","event_type","observation_count","observation_percent","validity_indicator","valid_day_count","required_day_count","exceptional_data_count","null_observation_count","primary_exceedance_count","secondary_exceedance_count","certification_indicator","arithmetic_mean","standard_deviation","first_max_value","first_max_datetime","second_max_value","second_max_datetime","third_max_value","third_max_datetime","fourth_max_value","fourth_max_datetime","first_max_nonoverlap_value","first_max_n_o_datetime","second_max_nonoverlap_value","second_max_n_o_datetime","ninety_ninth_percentile","ninety_eighth_percentile","ninety_fifth_percentile","ninetieth_percentile","seventy_fifth_percentile","fiftieth_percentile","tenth_percentile","local_site_name","site_address","state","county","city","cbsa_code","cbsa","date_of_last_change"
"146",26,28,"047","0008",44201,1,30.390369,-89.049778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2015,"Parts per million","No Events",5366,91,"Y",222,245,0,0,0,0,"Certified",0.041018,0.011146,0.075,2015-10-16 10:00:00,0.072,2015-10-15 10:00:00,0.069,2015-08-02 13:00:00,0.067,2015-08-14 10:00:00,NA,NA,NA,NA,0.069,0.066,0.062,0.056,0.047,0.04,0.027,"Gulfport Youth Court","47 Maple Street","Mississippi","Harrison","Gulfport",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-13
"147",27,28,"047","0008",44201,1,30.390369,-89.049778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2015,"Parts per million","No Events",5366,91,"Y",222,245,0,0,0,0,"Certified",0.041018,0.011146,0.075,2015-10-16 10:00:00,0.072,2015-10-15 10:00:00,0.069,2015-08-02 13:00:00,0.067,2015-08-14 10:00:00,NA,NA,NA,NA,0.069,0.066,0.062,0.056,0.047,0.04,0.027,"Gulfport Youth Court","47 Maple Street","Mississippi","Harrison","Gulfport",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-13
"148",28,28,"047","0008",44201,1,30.390369,-89.049778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2015,"Parts per million","No Events",3798,90,"Y",220,245,0,0,2,2,"Certified",0.040895,0.011248,0.075,2015-10-16 10:00:00,0.072,2015-10-15 10:00:00,0.069,2015-08-02 13:00:00,0.067,2015-08-14 10:00:00,NA,NA,NA,NA,0.069,0.066,0.063,0.056,0.047,0.04,0.027,"Gulfport Youth Court","47 Maple Street","Mississippi","Harrison","Gulfport",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-13
"149",29,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2015,"Parts per million","No Events",8108,93,"Y",228,245,0,652,0,0,"Was Certified but data changed",0.043175,0.011792,0.08,2015-05-02 15:00:00,0.072,2015-08-14 13:00:00,0.072,2015-09-03 13:00:00,0.068,2015-08-30 11:00:00,NA,NA,NA,NA,0.072,0.067,0.062,0.057,0.051,0.045,0.038,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-13
"150",30,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2015,"Parts per million","No Events",8449,93,"Y",227,245,0,0,0,0,"Was Certified but data changed",0.03863,0.011203,0.07,2015-05-02 10:00:00,0.065,2015-04-30 10:00:00,0.062,2015-08-30 09:00:00,0.061,2015-08-14 09:00:00,NA,NA,NA,NA,0.062,0.06,0.057,0.053,0.047,0.041,0.033,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-13
"151",31,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2015,"Parts per million","No Events",8449,93,"Y",227,245,0,0,0,0,"Was Certified but data changed",0.03863,0.011203,0.07,2015-05-02 10:00:00,0.065,2015-04-30 10:00:00,0.062,2015-08-30 09:00:00,0.061,2015-08-14 09:00:00,NA,NA,NA,NA,0.062,0.06,0.057,0.053,0.047,0.041,0.033,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-13
"152",32,28,"049","0020",44201,1,32.329111,-90.182722,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2015,"Parts per million","No Events",5994,93,"Y",227,245,0,0,0,0,"Was Certified but data changed",0.038396,0.01153,0.07,2015-05-02 10:00:00,0.065,2015-04-30 10:00:00,0.062,2015-08-30 09:00:00,0.061,2015-08-14 09:00:00,NA,NA,NA,NA,0.062,0.06,0.057,0.053,0.047,0.041,0.033,"Jackson NCORE","232 East Woodrow Wilson Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-13
"153",33,28,"049","0021",44201,1,32.346722,-90.225667,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2015,"Parts per million","No Events",4830,84,"Y",207,245,0,306,0,0,"Certified",0.044295,0.011634,0.074,2015-05-02 14:00:00,0.073,2015-09-03 14:00:00,0.072,2015-09-04 13:00:00,0.069,2015-08-31 16:00:00,NA,NA,NA,NA,0.072,0.067,0.062,0.058,0.052,0.046,0.028,"Hinds CC","3925 Sunset Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-13
"154",34,28,"049","0021",44201,1,32.346722,-90.225667,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2015,"Parts per million","No Events",5050,84,"Y",207,245,0,0,0,0,"Certified",0.03971,0.011105,0.068,2015-05-02 10:00:00,0.064,2015-04-30 10:00:00,0.063,2015-08-04 09:00:00,0.063,2015-08-28 09:00:00,NA,NA,NA,NA,0.063,0.063,0.058,0.053,0.048,0.041,0.024,"Hinds CC","3925 Sunset Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-13
"155",35,28,"049","0021",44201,1,32.346722,-90.225667,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2015,"Parts per million","No Events",5050,84,"Y",207,245,0,0,0,0,"Certified",0.03971,0.011105,0.068,2015-05-02 10:00:00,0.064,2015-04-30 10:00:00,0.063,2015-08-04 09:00:00,0.063,2015-08-28 09:00:00,NA,NA,NA,NA,0.063,0.063,0.058,0.053,0.048,0.041,0.024,"Hinds CC","3925 Sunset Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-13
"156",36,28,"049","0021",44201,1,32.346722,-90.225667,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2015,"Parts per million","No Events",3574,83,"Y",204,245,0,0,0,0,"Certified",0.039799,0.011192,0.068,2015-05-02 10:00:00,0.064,2015-04-30 10:00:00,0.063,2015-08-04 09:00:00,0.063,2015-08-28 09:00:00,NA,NA,NA,NA,0.063,0.063,0.058,0.053,0.048,0.041,0.024,"Hinds CC","3925 Sunset Drive","Mississippi","Hinds","Jackson",27140,"Jackson, MS",2021-11-13
"157",37,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET",2015,"Parts per million","No Events",7607,87,"Y",214,245,0,1153,0,0,"Certified",0.039598,0.010474,0.074,2015-10-15 15:00:00,0.065,2015-08-25 15:00:00,0.063,2015-04-29 15:00:00,0.063,2015-04-30 13:00:00,NA,NA,NA,NA,0.063,0.06,0.056,0.052,0.047,0.043,0.036,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-13
"158",38,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2015,"Parts per million","No Events",7933,85,"Y",209,245,0,0,0,0,"Certified",0.035775,0.010132,0.069,2015-10-15 11:00:00,0.06,2015-04-30 09:00:00,0.058,2015-04-29 10:00:00,0.056,2015-08-28 10:00:00,NA,NA,NA,NA,0.058,0.054,0.051,0.048,0.044,0.038,0.032,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-13
"159",39,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2015,"Parts per million","No Events",7933,85,"Y",209,245,0,0,0,0,"Certified",0.035775,0.010132,0.069,2015-10-15 11:00:00,0.06,2015-04-30 09:00:00,0.058,2015-04-29 10:00:00,0.056,2015-08-28 10:00:00,NA,NA,NA,NA,0.058,0.054,0.051,0.048,0.044,0.038,0.032,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-13
"160",40,28,"161","9991",44201,1,34.002747,-89.799183,"NAD83","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2015,"Parts per million","No Events",5617,87,"Y",213,245,0,0,0,0,"Certified",0.03561,0.010183,0.069,2015-10-15 11:00:00,0.06,2015-04-30 09:00:00,0.058,2015-04-29 10:00:00,0.056,2015-08-28 10:00:00,NA,NA,NA,NA,0.058,0.054,0.051,0.048,0.043,0.038,0.032,"Coffeeville","Jamie L. Whitten Plant Materials Center, Coffeeville, MS 38922","Mississippi","Yalobusha",NA,NA,NA,2021-11-13
"161",2,28,"011","0001",44201,1,33.746056,-90.723028,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2016,"Parts per million","No Events",5567,100,"Y",244,245,0,313,0,0,"Certified",0.045553,0.010004,0.072,2016-05-23 16:00:00,0.069,2016-04-28 15:00:00,0.067,2016-05-22 16:00:00,0.067,2016-05-24 13:00:00,NA,NA,NA,NA,0.067,0.067,0.063,0.058,0.052,0.046,0.032,"Cleveland","213 N. BAYOU AVE.","Mississippi","Bolivar","Cleveland",17380,"Cleveland, MS",2021-11-10
"162",210,28,"011","0001",44201,1,33.746056,-90.723028,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5851,100,"Y",244,245,0,0,0,0,"Certified",0.04168,0.009819,0.068,2016-05-23 10:00:00,0.064,2016-04-28 10:00:00,0.064,2016-05-24 10:00:00,0.064,2016-06-10 10:00:00,NA,NA,NA,NA,0.064,0.063,0.057,0.054,0.049,0.042,0.029,"Cleveland","213 N. BAYOU AVE.","Mississippi","Bolivar","Cleveland",17380,"Cleveland, MS",2021-11-10
"163",3,28,"011","0001",44201,1,33.746056,-90.723028,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5851,100,"Y",244,245,0,0,0,0,"Certified",0.04168,0.009819,0.068,2016-05-23 10:00:00,0.064,2016-04-28 10:00:00,0.064,2016-05-24 10:00:00,0.064,2016-06-10 10:00:00,NA,NA,NA,NA,0.064,0.063,0.057,0.054,0.049,0.042,0.029,"Cleveland","213 N. BAYOU AVE.","Mississippi","Bolivar","Cleveland",17380,"Cleveland, MS",2021-11-10
"164",4,28,"011","0001",44201,1,33.746056,-90.723028,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2016,"Parts per million","No Events",4139,98,"Y",241,245,0,0,0,0,"Certified",0.041589,0.009876,0.068,2016-05-23 10:00:00,0.064,2016-04-28 10:00:00,0.064,2016-05-24 10:00:00,0.064,2016-06-10 10:00:00,NA,NA,NA,NA,0.064,0.063,0.057,0.054,0.048,0.042,0.029,"Cleveland","213 N. BAYOU AVE.","Mississippi","Bolivar","Cleveland",17380,"Cleveland, MS",2021-11-10
"165",5,28,"033","0002",44201,1,34.82056,-89.98778,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2016,"Parts per million","No Events",5023,89,"Y",219,245,0,857,0,0,"Certified",0.047918,0.012207,0.095,2016-08-09 15:00:00,0.088,2016-08-31 13:00:00,0.08,2016-07-15 14:00:00,0.077,2016-06-17 15:00:00,NA,NA,NA,NA,0.08,0.073,0.068,0.064,0.055,0.047,0.032,"Hernando","5 EAST SOUTH ST. (HERNANDO)","Mississippi","DeSoto","Hernando",32820,"Memphis, TN-MS-AR",2021-11-10
"166",6,28,"033","0002",44201,1,34.82056,-89.98778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5269,89,"Y",218,245,0,0,0,0,"Certified",0.043138,0.01142,0.075,2016-08-09 10:00:00,0.07,2016-05-22 10:00:00,0.067,2016-07-15 09:00:00,0.066,2016-05-23 09:00:00,NA,NA,NA,NA,0.067,0.065,0.063,0.059,0.052,0.043,0.029,"Hernando","5 EAST SOUTH ST. (HERNANDO)","Mississippi","DeSoto","Hernando",32820,"Memphis, TN-MS-AR",2021-11-10
"167",7,28,"033","0002",44201,1,34.82056,-89.98778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5269,89,"Y",218,245,0,0,0,0,"Certified",0.043138,0.01142,0.075,2016-08-09 10:00:00,0.07,2016-05-22 10:00:00,0.067,2016-07-15 09:00:00,0.066,2016-05-23 09:00:00,NA,NA,NA,NA,0.067,0.065,0.063,0.059,0.052,0.043,0.029,"Hernando","5 EAST SOUTH ST. (HERNANDO)","Mississippi","DeSoto","Hernando",32820,"Memphis, TN-MS-AR",2021-11-10
"168",8,28,"033","0002",44201,1,34.82056,-89.98778,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2016,"Parts per million","No Events",3737,88,"Y",216,245,0,0,1,1,"Certified",0.043102,0.011483,0.075,2016-08-09 10:00:00,0.07,2016-05-22 10:00:00,0.067,2016-07-15 09:00:00,0.066,2016-05-23 09:00:00,NA,NA,NA,NA,0.067,0.065,0.063,0.059,0.052,0.043,0.029,"Hernando","5 EAST SOUTH ST. (HERNANDO)","Mississippi","DeSoto","Hernando",32820,"Memphis, TN-MS-AR",2021-11-10
"169",9,28,"075","0003",44201,1,32.364565,-88.731491,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2016,"Parts per million","No Events",4838,87,"Y",212,245,0,1042,0,0,"Certified",0.04392,0.0092,0.068,2016-03-22 16:00:00,0.064,2016-06-09 14:00:00,0.064,2016-09-25 11:00:00,0.064,2016-10-25 14:00:00,NA,NA,NA,NA,0.064,0.063,0.06,0.056,0.05,0.044,0.032,"Meridian","Hwy 19 and 53rd Ave","Mississippi","Lauderdale","Meridian",32940,"Meridian, MS",2021-11-10
"170",10,28,"075","0003",44201,1,32.364565,-88.731491,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5074,86,"Y",210,245,0,0,0,0,"Certified",0.039938,0.009031,0.061,2016-06-09 10:00:00,0.06,2016-05-24 09:00:00,0.059,2016-05-23 09:00:00,0.058,2016-03-22 12:00:00,NA,NA,NA,NA,0.059,0.057,0.054,0.052,0.046,0.04,0.027,"Meridian","Hwy 19 and 53rd Ave","Mississippi","Lauderdale","Meridian",32940,"Meridian, MS",2021-11-10
"171",11,28,"075","0003",44201,1,32.364565,-88.731491,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5074,86,"Y",210,245,0,0,0,0,"Certified",0.039938,0.009031,0.061,2016-06-09 10:00:00,0.06,2016-05-24 09:00:00,0.059,2016-05-23 09:00:00,0.058,2016-03-22 12:00:00,NA,NA,NA,NA,0.059,0.057,0.054,0.052,0.046,0.04,0.027,"Meridian","Hwy 19 and 53rd Ave","Mississippi","Lauderdale","Meridian",32940,"Meridian, MS",2021-11-10
"172",12,28,"075","0003",44201,1,32.364565,-88.731491,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2016,"Parts per million","No Events",3601,86,"Y",211,245,0,0,0,0,"Certified",0.039758,0.00907,0.061,2016-06-09 10:00:00,0.06,2016-05-24 09:00:00,0.059,2016-05-23 09:00:00,0.058,2016-03-22 12:00:00,NA,NA,NA,NA,0.059,0.057,0.054,0.052,0.046,0.039,0.027,"Meridian","Hwy 19 and 53rd Ave","Mississippi","Lauderdale","Meridian",32940,"Meridian, MS",2021-11-10
"173",13,28,"081","0005",44201,1,34.264917,-88.766222,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2016,"Parts per million","No Events",5531,97,"Y",238,245,0,349,0,0,"Certified",0.045429,0.009335,0.067,2016-05-22 16:00:00,0.065,2016-06-08 17:00:00,0.065,2016-09-22 13:00:00,0.064,2016-07-01 17:00:00,NA,NA,NA,NA,0.065,0.063,0.061,0.057,0.053,0.046,0.033,"TUPELO AIRPORT NEAR OLD NWS OFFICE","West Jackson at Tupelo Airport","Mississippi","Lee","Tupelo",46180,"Tupelo, MS",2021-11-10
"174",14,28,"081","0005",44201,1,34.264917,-88.766222,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5795,97,"Y",237,245,0,0,0,0,"Certified",0.041646,0.0092,0.064,2016-05-22 10:00:00,0.062,2016-06-10 09:00:00,0.062,2016-09-22 09:00:00,0.061,2016-05-23 09:00:00,NA,NA,NA,NA,0.062,0.06,0.056,0.053,0.049,0.042,0.029,"TUPELO AIRPORT NEAR OLD NWS OFFICE","West Jackson at Tupelo Airport","Mississippi","Lee","Tupelo",46180,"Tupelo, MS",2021-11-10
"175",15,28,"081","0005",44201,1,34.264917,-88.766222,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5795,97,"Y",237,245,0,0,0,0,"Certified",0.041646,0.0092,0.064,2016-05-22 10:00:00,0.062,2016-06-10 09:00:00,0.062,2016-09-22 09:00:00,0.061,2016-05-23 09:00:00,NA,NA,NA,NA,0.062,0.06,0.056,0.053,0.049,0.042,0.029,"TUPELO AIRPORT NEAR OLD NWS OFFICE","West Jackson at Tupelo Airport","Mississippi","Lee","Tupelo",46180,"Tupelo, MS",2021-11-10
"176",16,28,"081","0005",44201,1,34.264917,-88.766222,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2016,"Parts per million","No Events",4100,97,"Y",237,245,0,0,0,0,"Certified",0.041591,0.009208,0.064,2016-05-22 10:00:00,0.062,2016-06-10 09:00:00,0.062,2016-09-22 09:00:00,0.061,2016-05-23 09:00:00,NA,NA,NA,NA,0.062,0.06,0.056,0.053,0.049,0.042,0.029,"TUPELO AIRPORT NEAR OLD NWS OFFICE","West Jackson at Tupelo Airport","Mississippi","Lee","Tupelo",46180,"Tupelo, MS",2021-11-10
"177",17,28,"045","0003",44201,1,30.300833,-89.395916,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2016,"Parts per million","No Events",5387,96,"Y",234,245,0,493,0,0,"Certified",0.044209,0.009745,0.072,2016-06-08 16:00:00,0.071,2016-06-09 12:00:00,0.07,2016-05-08 14:00:00,0.067,2016-04-06 11:00:00,NA,NA,NA,NA,0.07,0.065,0.06,0.055,0.051,0.045,0.03,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-10
"178",18,28,"045","0003",44201,1,30.300833,-89.395916,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5634,95,"Y",232,245,0,0,0,0,"Certified",0.039815,0.009459,0.067,2016-06-09 10:00:00,0.066,2016-05-08 09:00:00,0.061,2016-04-24 09:00:00,0.06,2016-04-06 08:00:00,NA,NA,NA,NA,0.061,0.06,0.054,0.052,0.047,0.041,0.027,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-10
"179",19,28,"045","0003",44201,1,30.300833,-89.395916,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5634,95,"Y",232,245,0,0,0,0,"Certified",0.039815,0.009459,0.067,2016-06-09 10:00:00,0.066,2016-05-08 09:00:00,0.061,2016-04-24 09:00:00,0.06,2016-04-06 08:00:00,NA,NA,NA,NA,0.061,0.06,0.054,0.052,0.047,0.041,0.027,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-10
"180",20,28,"045","0003",44201,1,30.300833,-89.395916,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2016,"Parts per million","No Events",3998,94,"Y",231,245,0,0,0,0,"Certified",0.039597,0.00961,0.067,2016-06-09 10:00:00,0.066,2016-05-08 09:00:00,0.061,2016-04-24 09:00:00,0.061,2016-06-08 11:00:00,NA,NA,NA,NA,0.061,0.06,0.054,0.052,0.047,0.04,0.027,"Waveland","400 Baltic St","Mississippi","Hancock","Waveland",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-10
"181",21,28,"059","0006",44201,1,30.378287,-88.53393,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2016,"Parts per million","No Events",5504,98,"Y",241,245,0,376,0,0,"Certified",0.047149,0.011112,0.075,2016-06-09 14:00:00,0.074,2016-09-26 14:00:00,0.072,2016-04-06 15:00:00,0.071,2016-05-08 11:00:00,NA,NA,NA,NA,0.072,0.07,0.064,0.061,0.056,0.048,0.032,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-10
"182",22,28,"059","0006",44201,1,30.378287,-88.53393,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5751,96,"Y",236,245,0,0,0,0,"Certified",0.042928,0.010369,0.068,2016-06-09 10:00:00,0.067,2016-05-08 08:00:00,0.064,2016-05-23 10:00:00,0.062,2016-04-06 10:00:00,NA,NA,NA,NA,0.064,0.062,0.06,0.056,0.051,0.044,0.028,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-10
"183",23,28,"059","0006",44201,1,30.378287,-88.53393,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values",NA,2016,"Parts per million","No Events",5751,96,"Y",236,245,0,0,0,0,"Certified",0.042928,0.010369,0.068,2016-06-09 10:00:00,0.067,2016-05-08 08:00:00,0.064,2016-05-23 10:00:00,0.062,2016-04-06 10:00:00,NA,NA,NA,NA,0.064,0.062,0.06,0.056,0.051,0.044,0.028,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-10
"184",24,28,"059","0006",44201,1,30.378287,-88.53393,"WGS84","Ozone","W","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","Daily maximum of 8-hour running average",NA,2016,"Parts per million","No Events",4096,98,"Y",241,245,0,0,0,0,"Certified",0.042515,0.010468,0.068,2016-06-09 10:00:00,0.067,2016-05-08 08:00:00,0.064,2016-05-23 10:00:00,0.062,2016-04-06 10:00:00,NA,NA,NA,NA,0.064,0.062,0.059,0.055,0.051,0.043,0.028,"Pascagoula","Hospital Road at Co. Health Dept.","Mississippi","Jackson","Pascagoula",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-10
"185",25,28,"047","0008",44201,1,30.390369,-89.049778,"WGS84","Ozone","1","1 HOUR","Ozone 1-hour 1979","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET ABSORPTION",2016,"Parts per million","No Events",5529,98,"Y",241,245,0,351,0,0,"Certified",0.04705,0.010735,0.075,2016-06-08 16:00:00,0.074,2016-06-09 14:00:00,0.071,2016-08-04 11:00:00,0.069,2016-04-24 16:00:00,NA,NA,NA,NA,0.071,0.068,0.064,0.06,0.055,0.047,0.033,"Gulfport Youth Court","47 Maple Street","Mississippi","Harrison","Gulfport",25060,"Gulfport-Biloxi-Pascagoula, MS",2021-11-10
